"TFName","timepoint","n_positive_expression","n_negative_expression","n_total_positive_contrib","positive_expression_fraction","negative_expression_fraction","mean_contribution","median_contribution","global_positive_fraction","binomial_p_value","binomial_p_adj","difference_from_timepoint_global","expression_bias"
"TEF","day_1",32,34,66,0.484848484848485,0.515151515151515,0.0216759068030303,0.017300606,0.480224236937082,1,1,0.00462424791140276,"positive_expression_enriched"
"FOXP1","day_1",31,33,64,0.484375,0.515625,0.015047235125,0.0140269145,0.480224236937082,1,1,0.00415076306291778,"positive_expression_enriched"
"ETV5::FIGLA","day_1",15,16,31,0.483870967741935,0.516129032258065,0.0189839313870968,0.016974109,0.480224236937082,1,1,0.00364673080485278,"positive_expression_enriched"
"FOXO4","day_1",60,64,124,0.483870967741935,0.516129032258065,0.0139458665967742,0.0132393155,0.480224236937082,1,1,0.00364673080485278,"positive_expression_enriched"
"ZBTB24","day_1",15,16,31,0.483870967741935,0.516129032258065,0.0116877379032258,0.010280704,0.480224236937082,1,1,0.00364673080485278,"positive_expression_enriched"
"BARX1","day_1",58,62,120,0.483333333333333,0.516666666666667,0.01561296875,0.0128844575,0.480224236937082,1,1,0.00310909639625079,"positive_expression_enriched"
"MEF2D","day_1",13,14,27,0.481481481481481,0.518518518518518,0.0137583385925926,0.011485696,0.480224236937082,1,1,0.00125724454439879,"positive_expression_enriched"
"SOX4","day_1",74,80,154,0.48051948051948,0.519480519480519,0.0146098015733436,0.012967229,0.480224236937082,1,1,0.000295243582397797,"positive_expression_enriched"
"Dlx2","day_1",12,13,25,0.48,0.52,0.01378811004,0.012222767,0.480224236937082,1,1,-0.000224236937082234,"negative_expression_enriched"
"Dlx5","day_1",12,13,25,0.48,0.52,0.01378811004,0.012222767,0.480224236937082,1,1,-0.000224236937082234,"negative_expression_enriched"
"HOXD11","day_1",12,13,25,0.48,0.52,0.015278170382251,0.013550109,0.480224236937082,1,1,-0.000224236937082234,"negative_expression_enriched"
"ZNF175","day_1",116,126,242,0.479338842975207,0.520661157024793,0.0281860846166856,0.023216248,0.480224236937082,1,1,-0.000885393961875203,"negative_expression_enriched"
"ERF","day_1",104,113,217,0.47926267281106,0.52073732718894,0.0275423936820276,0.022404353,0.480224236937082,1,1,-0.000961564126022219,"negative_expression_enriched"
"HOXD4","day_1",69,75,144,0.479166666666667,0.520833333333333,0.0143194787615275,0.01335907,0.480224236937082,1,1,-0.0010575702704152,"negative_expression_enriched"
"HES1","day_1",89,97,186,0.478494623655914,0.521505376344086,0.0139051910268817,0.011076093,0.480224236937082,1,1,-0.00172961328116822,"negative_expression_enriched"
"THAP1","day_1",55,60,115,0.478260869565217,0.521739130434783,0.013686625605248,0.011006117,0.480224236937082,1,1,-0.0019633673718652,"negative_expression_enriched"
"SOX15","day_1",98,107,205,0.478048780487805,0.521951219512195,0.013848739355854,0.012907028,0.480224236937082,1,1,-0.00217545644927719,"negative_expression_enriched"
"TEAD2","day_1",21,23,44,0.477272727272727,0.522727272727273,0.0166072206590909,0.0127727645,0.480224236937082,1,1,-0.0029515096643552,"negative_expression_enriched"
"ZNF768","day_1",41,45,86,0.476744186046512,0.523255813953488,0.0150781986287694,0.0144818355,0.480224236937082,1,1,-0.00348005089057024,"negative_expression_enriched"
"MAFG::NFE2L1","day_1",20,22,42,0.476190476190476,0.523809523809524,0.0190785049047619,0.01253904,0.480224236937082,1,1,-0.00403376074660622,"negative_expression_enriched"
"ZNF530","day_1",30,33,63,0.476190476190476,0.523809523809524,0.0148600121746032,0.012928009,0.480224236937082,1,1,-0.00403376074660622,"negative_expression_enriched"
"ZNF770","day_1",60,66,126,0.476190476190476,0.523809523809524,0.0145631625555556,0.0128096935,0.480224236937082,1,1,-0.00403376074660622,"negative_expression_enriched"
"FOXI1","day_1",49,54,103,0.475728155339806,0.524271844660194,0.0143279569417476,0.013347626,0.480224236937082,1,1,-0.00449608159727621,"negative_expression_enriched"
"Vdr","day_1",29,32,61,0.475409836065574,0.524590163934426,0.0157246759508197,0.011932918,0.480224236937082,1,1,-0.0048144008715082,"negative_expression_enriched"
"Zic2","day_1",28,31,59,0.474576271186441,0.525423728813559,0.0161720167966102,0.0129083,0.480224236937082,1,1,-0.00564796575064119,"negative_expression_enriched"
"EMX1","day_1",36,40,76,0.473684210526316,0.526315789473684,0.0119155839210526,0.009598414,0.480224236937082,1,1,-0.00654002641076623,"negative_expression_enriched"
"FOXE1","day_1",17,19,36,0.472222222222222,0.527777777777778,0.0139585990229797,0.012477289,0.480224236937082,1,1,-0.00800201471486023,"negative_expression_enriched"
"Npas4","day_1",17,19,36,0.472222222222222,0.527777777777778,0.0116685380277778,0.006714063,0.480224236937082,1,1,-0.00800201471486023,"negative_expression_enriched"
"ATF3","day_1",16,18,34,0.470588235294118,0.529411764705882,0.0195777198823529,0.01462059,0.480224236937082,1,1,-0.00963600164296424,"negative_expression_enriched"
"MEF2A","day_1",16,18,34,0.470588235294118,0.529411764705882,0.0141085677058824,0.012973022,0.480224236937082,1,1,-0.00963600164296424,"negative_expression_enriched"
"POU3F4","day_1",8,9,17,0.470588235294118,0.529411764705882,0.00931907523529412,0.011335479,0.480224236937082,1,1,-0.00963600164296424,"negative_expression_enriched"
"Ddit3::Cebpa","day_1",15,17,32,0.46875,0.53125,0.0181521397806211,0.0155710815,0.480224236937082,1,1,-0.0114742369370822,"negative_expression_enriched"
"Hnf1A","day_1",15,17,32,0.46875,0.53125,0.0155857851875,0.015421295,0.480224236937082,1,1,-0.0114742369370822,"negative_expression_enriched"
"IRF6","day_1",15,17,32,0.46875,0.53125,0.0239049111875,0.0198344125,0.480224236937082,1,1,-0.0114742369370822,"negative_expression_enriched"
"FOSB::JUN","day_1",13,15,28,0.464285714285714,0.535714285714286,0.0201216350714286,0.0138690255,0.480224236937082,1,1,-0.0159385226513682,"negative_expression_enriched"
"Dux","day_1",6,7,13,0.461538461538462,0.538461538461538,0.0188769309230769,0.01504794,0.480224236937082,1,1,-0.0186857753986202,"negative_expression_enriched"
"RFX2","day_1",5,6,11,0.454545454545455,0.545454545454545,0.0208492984545455,0.020313029,0.480224236937082,1,1,-0.0256787823916272,"negative_expression_enriched"
"ESRRB","day_1",4,5,9,0.444444444444444,0.555555555555556,0.00616301433333333,0.004126489,0.480224236937082,1,1,-0.0357797924926382,"negative_expression_enriched"
"GLIS2","day_1",3,4,7,0.428571428571429,0.571428571428571,0.0129453965714286,0.013174874,0.480224236937082,1,1,-0.0516528083656532,"negative_expression_enriched"
"HOXD12","day_1",3,4,7,0.428571428571429,0.571428571428571,0.0165052687142857,0.012179852,0.480224236937082,1,1,-0.0516528083656532,"negative_expression_enriched"
"SOX14","day_1",3,4,7,0.428571428571429,0.571428571428571,0.0122450077512323,0.015411377,0.480224236937082,1,1,-0.0516528083656532,"negative_expression_enriched"
"HOXC13","day_1",2,3,5,0.4,0.6,0.014225777,0.021207465,0.480224236937082,1,1,-0.0802242369370822,"negative_expression_enriched"
"Thap11","day_1",2,3,5,0.4,0.6,0.025221387,0.023388454,0.480224236937082,1,1,-0.0802242369370822,"negative_expression_enriched"
"ZNF684","day_1",2,3,5,0.4,0.6,0.018334082,0.009257725,0.480224236937082,1,1,-0.0802242369370822,"negative_expression_enriched"
"NR5A1","day_1",1,2,3,0.333333333333333,0.666666666666667,0.0117769603333333,0.014865398,0.480224236937082,1,1,-0.146890903603749,"negative_expression_enriched"
"Nr2F6","day_1",1,2,3,0.333333333333333,0.666666666666667,0.00701377766666667,0.003305125,0.480224236937082,1,1,-0.146890903603749,"negative_expression_enriched"
"POU1F1","day_1",1,2,3,0.333333333333333,0.666666666666667,0.0159345266666667,0.018048086,0.480224236937082,1,1,-0.146890903603749,"negative_expression_enriched"
"POU3F3","day_1",1,2,3,0.333333333333333,0.666666666666667,0.0149172573333333,0.012042559,0.480224236937082,1,1,-0.146890903603749,"negative_expression_enriched"
"ZNF135","day_1",1,2,3,0.333333333333333,0.666666666666667,0.00926576033333333,0.004334309,0.480224236937082,1,1,-0.146890903603749,"negative_expression_enriched"
"Ar","day_1",0,1,1,0,1,3.44812870025635e-05,3.44812870025635e-05,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"ESR1","day_1",0,1,1,0,1,0.015361404,0.015361404,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"PROX1","day_1",0,1,1,0,1,0.008970102,0.008970102,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"RARA::RXRA","day_1",0,1,1,0,1,0.014978689,0.014978689,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"REST","day_1",0,1,1,0,1,0.020173407,0.020173407,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"Rarb","day_1",0,1,1,0,1,0.000141151,0.000141151,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"Rarg","day_1",0,1,1,0,1,0.003305125,0.003305125,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"ZKSCAN3","day_1",0,1,1,0,1,0.001437732,0.001437732,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"ZNF547","day_1",0,1,1,0,1,0.011810413,0.011810413,0.480224236937082,1,1,-0.480224236937082,"negative_expression_enriched"
"MGA","day_7",26,64,90,0.288888888888889,0.711111111111111,0.0135504180667854,0.012421012,0.490571703850148,0.000124716578914456,0.0740336978217805,-0.201682814961259,"negative_expression_enriched"
"NKX2-3","day_7",60,110,170,0.352941176470588,0.647058823529412,0.0219931331507436,0.014198035,0.490571703850148,0.00038699504401765,0.0740336978217805,-0.13763052737956,"negative_expression_enriched"
"Pax7","day_7",11,0,11,1,0,0.0126298176363636,0.011476612,0.490571703850148,0.000396029410767011,0.0740336978217805,0.509428296149852,"positive_expression_enriched"
"PAX3","day_7",19,3,22,0.863636363636364,0.136363636363636,0.0150960528636364,0.013299873,0.490571703850148,0.000398288792863893,0.0740336978217805,0.373064659786216,"positive_expression_enriched"
"TBX5","day_7",32,69,101,0.316831683168317,0.683168316831683,0.0105803907523493,0.008837461,0.490571703850148,0.000458697012526521,0.0740336978217805,-0.173740020681831,"negative_expression_enriched"
"ZNF417","day_7",15,42,57,0.263157894736842,0.736842105263158,0.0113415453684211,0.010501896,0.490571703850148,0.000768549910077999,0.103369962905491,-0.227413809113306,"negative_expression_enriched"
"ZNF384","day_7",83,48,131,0.633587786259542,0.366412213740458,0.0146588483217127,0.012150764,0.490571703850148,0.00115797100264228,0.13349751416176,0.143016082409394,"positive_expression_enriched"
"SOX18","day_7",126,83,209,0.602870813397129,0.397129186602871,0.0138507530313757,0.012191772,0.490571703850148,0.00140238336053843,0.141465421494314,0.112299109546981,"positive_expression_enriched"
"MYOG","day_7",68,114,182,0.373626373626374,0.626373626373626,0.00866518361538461,0.004878312,0.490571703850148,0.00177735237264788,0.158975942208963,-0.116945330223774,"negative_expression_enriched"
"NKX2-4","day_7",87,138,225,0.386666666666667,0.613333333333333,0.0182103690929712,0.011610508,0.490571703850148,0.00209356061983127,0.158975942208963,-0.103905037183481,"negative_expression_enriched"
"TCFL5","day_7",85,135,220,0.386363636363636,0.613636363636364,0.0165632736644169,0.01563859,0.490571703850148,0.00233504229930445,0.158975942208963,-0.104208067486512,"negative_expression_enriched"
"SOX2","day_7",43,20,63,0.682539682539683,0.317460317460317,0.0111724077393467,0.011510168,0.490571703850148,0.00236395453098829,0.158975942208963,0.191967978689535,"positive_expression_enriched"
"TCF3","day_7",38,72,110,0.345454545454545,0.654545454545455,0.0100898528852958,0.00566067,0.490571703850148,0.00293860493134045,0.166378397394056,-0.145117158395603,"negative_expression_enriched"
"BHLHE22","day_7",141,203,344,0.409883720930233,0.590116279069767,0.0104510806875554,0.006439964,0.490571703850148,0.00297121073549423,0.166378397394056,-0.0806879829199152,"negative_expression_enriched"
"NEUROG1","day_7",11,31,42,0.261904761904762,0.738095238095238,0.0118486944285714,0.0115507605,0.490571703850148,0.0030925352675475,0.166378397394056,-0.228666941945386,"negative_expression_enriched"
"LHX5","day_7",56,30,86,0.651162790697674,0.348837209302326,0.0124685929164868,0.011243275,0.490571703850148,0.00338037331450903,0.170497579050549,0.160591086847526,"positive_expression_enriched"
"FERD3L","day_7",10,29,39,0.256410256410256,0.743589743589744,0.0117112318461538,0.008559704,0.490571703850148,0.00359383666769161,0.17060154063689,-0.234161447439892,"negative_expression_enriched"
"Arid5a","day_7",4,18,22,0.181818181818182,0.818181818181818,0.007903024,0.005712092,0.490571703850148,0.00448908393677539,0.179587883795647,-0.308753522031966,"negative_expression_enriched"
"HES1","day_7",69,111,180,0.383333333333333,0.616666666666667,0.0158969703666667,0.01364547,0.490571703850148,0.00449487457294334,0.179587883795647,-0.107238370516815,"negative_expression_enriched"
"Ptf1A","day_7",128,184,312,0.41025641025641,0.58974358974359,0.00818457625200584,0.003624704,0.490571703850148,0.00460800352591552,0.179587883795647,-0.0803152935937382,"negative_expression_enriched"
"HIF1A","day_7",27,54,81,0.333333333333333,0.666666666666667,0.0202840469753086,0.014110565,0.490571703850148,0.00521034964971239,0.179587883795647,-0.157238370516815,"negative_expression_enriched"
"Gmeb1","day_7",106,156,262,0.404580152671756,0.595419847328244,0.0170380750356221,0.014743805,0.490571703850148,0.00539951699168032,0.179587883795647,-0.0859915511783922,"negative_expression_enriched"
"CLOCK","day_7",40,72,112,0.357142857142857,0.642857142857143,0.0137263113571925,0.0118504935,0.490571703850148,0.00588270369112093,0.179587883795647,-0.133428846707291,"negative_expression_enriched"
"KLF5","day_7",183,249,432,0.423611111111111,0.576388888888889,0.0150546040328967,0.012607813,0.490571703850148,0.00602657839308753,0.179587883795647,-0.0669605927390373,"negative_expression_enriched"
"MIXL1","day_7",114,79,193,0.590673575129534,0.409326424870466,0.0134431311397737,0.010476828,0.490571703850148,0.00609804687204956,0.179587883795647,0.100101871279386,"positive_expression_enriched"
"RXRB","day_7",12,2,14,0.857142857142857,0.142857142857143,0.0100011783571429,0.010756152,0.490571703850148,0.00646275933855605,0.179587883795647,0.366571153292709,"positive_expression_enriched"
"TBX4","day_7",45,78,123,0.365853658536585,0.634146341463415,0.0141723039023356,0.012346029,0.490571703850148,0.00660034627407048,0.179587883795647,-0.124718045313563,"negative_expression_enriched"
"FIGLA","day_7",176,239,415,0.424096385542169,0.575903614457831,0.009629718556712,0.004850149,0.490571703850148,0.00689920590133931,0.179587883795647,-0.0664753183079793,"negative_expression_enriched"
"BARX2","day_7",64,38,102,0.627450980392157,0.372549019607843,0.0158423741091931,0.012934115,0.490571703850148,0.00719874871811912,0.179587883795647,0.136879276542009,"positive_expression_enriched"
"MYF5","day_7",50,84,134,0.373134328358209,0.626865671641791,0.00852393898507463,0.003882989,0.490571703850148,0.00722279311764844,0.179587883795647,-0.117437375491939,"negative_expression_enriched"
"NR2F2","day_7",32,14,46,0.695652173913043,0.304347826086957,0.00717414228805419,0.002021057,0.490571703850148,0.00726632309330231,0.179587883795647,0.205080470062895,"positive_expression_enriched"
"DLX1","day_7",155,116,271,0.571955719557196,0.428044280442804,0.0140424742175122,0.010476828,0.490571703850148,0.00749050523899182,0.179587883795647,0.0813840157070478,"positive_expression_enriched"
"SOX13","day_7",38,19,57,0.666666666666667,0.333333333333333,0.0111931749048919,0.011510168,0.490571703850148,0.00799988038016637,0.179587883795647,0.176094962816519,"positive_expression_enriched"
"HOXB3","day_7",145,107,252,0.575396825396825,0.424603174603175,0.0142179978062442,0.010430217,0.490571703850148,0.00802229053433223,0.179587883795647,0.0848251215466768,"positive_expression_enriched"
"EMX2","day_7",69,43,112,0.616071428571429,0.383928571428571,0.0128614034759212,0.010302067,0.490571703850148,0.00809095684458581,0.179587883795647,0.125499724721281,"positive_expression_enriched"
"Olig2","day_7",128,180,308,0.415584415584416,0.584415584415584,0.0103698118296073,0.0063924985,0.490571703850148,0.00871270086524067,0.179587883795647,-0.0749872882657323,"negative_expression_enriched"
"Tcf12","day_7",128,180,308,0.415584415584416,0.584415584415584,0.0103698118296073,0.0063924985,0.490571703850148,0.00871270086524067,0.179587883795647,-0.0749872882657323,"negative_expression_enriched"
"Twist2","day_7",128,180,308,0.415584415584416,0.584415584415584,0.0103698118296073,0.0063924985,0.490571703850148,0.00871270086524067,0.179587883795647,-0.0749872882657323,"negative_expression_enriched"
"SOX15","day_7",117,83,200,0.585,0.415,0.0134367166351607,0.0117436435,0.490571703850148,0.00872131067451982,0.179587883795647,0.0944282961498517,"positive_expression_enriched"
"HOXC4","day_7",129,94,223,0.57847533632287,0.42152466367713,0.0134120347593808,0.010652224,0.490571703850148,0.00895224262813942,0.179587883795647,0.0879036324727217,"positive_expression_enriched"
"THRB","day_7",39,20,59,0.661016949152542,0.338983050847458,0.00889059042636765,0.009110377,0.490571703850148,0.00912404366248019,0.179587883795647,0.170445245302394,"positive_expression_enriched"
