"TFName","timepoint","expression_direction","n_observations","pearson_r","pearson_p_value","spearman_rho","spearman_p_value","pearson_p_adj","spearman_p_adj","abs_pearson_r","abs_spearman_rho"
"DMRTA2","day_0","negative_expression",193,0.231908256023349,0.00117367881558862,0.229366921142397,0.00133357926471686,0.0854563187878441,0.0550471885380347,0.231908256023349,0.229366921142397
"FOXA1","day_0","negative_expression",28,0.599161215762811,0.000754208546383086,0.57045009722264,0.00152631755501763,0.0700471187453291,0.056702697168905,0.599161215762811,0.57045009722264
"MAZ","day_0","negative_expression",123,0.165724997637208,0.0669660752646953,0.283159697579491,0.00150591568207727,0.567429473920428,0.056702697168905,0.165724997637208,0.283159697579491
"BHLHE22","day_0","negative_expression",180,0.164853428559356,0.0270022463531002,0.231493480964558,0.00176745443691396,0.430234514158363,0.0625342212679559,0.164853428559356,0.231493480964558
"MEIS1","day_0","negative_expression",215,0.196488979271507,0.00382129121615822,0.209155269183503,0.00204847783209291,0.149432598610819,0.0691826831475014,0.196488979271507,0.209155269183503
"BHLHE23","day_0","negative_expression",7,0.983089623598077,7.07768617076119e-05,0.921442675250927,0.00318342294411705,0.0075124583212508,0.0935580637832096,0.983089623598077,0.921442675250927
"MSX2","day_0","negative_expression",70,0.130074206749339,0.283158417293303,0.346757971311732,0.00327390263575162,0.788844055274002,0.0935580637832096,0.130074206749339,0.346757971311732
"STAT3","day_0","negative_expression",91,0.214786962397795,0.0409001633203466,0.305322664772102,0.00325105364926942,0.532864979253856,0.0935580637832096,0.214786962397795,0.305322664772102
"ZBED4","day_0","negative_expression",56,0.290230109458336,0.0300190582056904,0.39045619685425,0.00292912556470298,0.463620112809163,0.0935580637832096,0.290230109458336,0.39045619685425
"Lhx1","day_0","negative_expression",10,0.456566982232025,0.184704044391725,0.820782681668123,0.00361332270606999,0.738952429538004,0.0958820989503573,0.456566982232025,0.820782681668123
"NFKB1","day_0","negative_expression",21,0.323962968298761,0.151956376701783,0.606541162929798,0.00355598594488812,0.695479140312793,0.0958820989503573,0.323962968298761,0.606541162929798
"FOXS1","day_0","negative_expression",28,0.457742611315675,0.0143127767617619,0.512061711332973,0.00534252335733811,0.32225433739361,0.121380242912851,0.457742611315675,0.512061711332973
"Foxf1","day_0","negative_expression",38,0.462957741061135,0.00342401265402792,0.448502469565276,0.00474080533216871,0.141335633441264,0.121380242912851,0.462957741061135,0.448502469565276
"ISX","day_0","negative_expression",36,0.163892927076263,0.339510611188798,0.454205426823566,0.00539104712802705,0.795016727283552,0.121380242912851,0.163892927076263,0.454205426823566
"Msgn1","day_0","negative_expression",11,0.36055917614117,0.276018246679731,0.773457402663299,0.00522926810699944,0.788844055274002,0.121380242912851,0.36055917614117,0.773457402663299
"Nobox","day_0","negative_expression",36,0.163892927076263,0.339510611188798,0.454205426823566,0.00539104712802705,0.795016727283552,0.121380242912851,0.163892927076263,0.454205426823566
"SP2","day_0","negative_expression",127,0.0941122606123994,0.292596446739011,0.244705792602581,0.00555910905924348,0.788924077096096,0.121482883265233,0.0941122606123994,0.244705792602581
"FOXK2","day_0","negative_expression",35,0.468409060363328,0.00454082488940094,0.446632648937338,0.00715359602341454,0.157820847212493,0.14764227348325,0.468409060363328,0.446632648937338
"LBX2","day_0","negative_expression",32,0.188467865766836,0.301598193419152,0.467107807179509,0.00703196444294649,0.788924077096096,0.14764227348325,0.188467865766836,0.467107807179509
"KLF12","day_0","negative_expression",104,0.172140435061635,0.0805772988386074,0.260986193202958,0.00745236033321989,0.588036070276289,0.149651452096821,0.172140435061635,0.260986193202958
"DBP","day_0","negative_expression",39,0.448747330782077,0.00416517919589156,0.417030346087486,0.0082621790220482,0.154736407127371,0.154494119663866,0.448747330782077,0.417030346087486
"FOXA2","day_0","negative_expression",31,0.45165146662464,0.0107558132164063,0.465247713776218,0.00835631708683092,0.278458310138302,0.154494119663866,0.45165146662464,0.465247713776218
"ISL2","day_0","negative_expression",101,0.169783943370735,0.0896180494705867,0.261844292309396,0.00816750504752471,0.588036070276289,0.154494119663866,0.169783943370735,0.261844292309396
"NFE2","day_0","negative_expression",37,0.414006064346903,0.010855578559405,0.426238330147296,0.00852524751846369,0.278458310138302,0.154494119663866,0.414006064346903,0.426238330147296
"Lhx8","day_0","negative_expression",138,0.0848928115348097,0.322182856169685,0.222403953330774,0.00874636820143125,0.795016727283552,0.154727418420558,0.0848928115348097,0.222403953330774
"Arid5a","day_0","negative_expression",12,-0.565967676775723,0.0550864228923999,-0.70600831809272,0.010289565366863,0.538599926749775,0.165412863824086,0.565967676775723,0.70600831809272
"Dlx3","day_0","negative_expression",34,0.161633311429984,0.36111185187403,0.434269975470649,0.0102807582658045,0.795016727283552,0.165412863824086,0.161633311429984,0.434269975470649
"FOXP2","day_0","negative_expression",39,0.418732937851673,0.00797666462785254,0.409560470220514,0.00962075804432388,0.237066472739777,0.165412863824086,0.418732937851673,0.409560470220514
"MNX1","day_0","negative_expression",99,0.13265516560887,0.190557295822113,0.25831661743223,0.00983584509645961,0.74703910067678,0.165412863824086,0.13265516560887,0.25831661743223
"RELA","day_0","negative_expression",40,0.031760218038366,0.845746309686185,0.40039512064111,0.0104635324357093,0.984408406587033,0.165412863824086,0.031760218038366,0.40039512064111
"FOXP1","day_0","negative_expression",31,0.494646728891817,0.00467302643159467,0.446563914138004,0.011791547864573,0.157820847212493,0.178798368640362,0.494646728891817,0.446563914138004
"ZNF610","day_0","negative_expression",33,0.269764999817224,0.128955231042856,0.433378025853389,0.0117544356535135,0.660784390792013,0.178798368640362,0.269764999817224,0.433378025853389
"NR2C2","day_0","negative_expression",484,0.060353675404406,0.184986745483269,0.112230672167119,0.0134924314487304,0.738952429538004,0.192786087815514,0.060353675404406,0.112230672167119
"Neurod2","day_0","negative_expression",237,0.105898528363131,0.103897841711866,0.161098581085482,0.0130204436281292,0.628816668324026,0.192786087815514,0.105898528363131,0.161098581085482
"TBX15","day_0","negative_expression",26,0.387861108839595,0.0502459889629669,0.478164076202383,0.0134814374219677,0.538599926749775,0.192786087815514,0.387861108839595,0.478164076202383
"VAX2","day_0","negative_expression",252,-0.198562251945142,0.00153485939492174,-0.154818137887089,0.0138822899337553,0.0950333775355709,0.194613989071325,0.198562251945142,0.154818137887089
"FOXA3","day_0","negative_expression",29,0.493748933935657,0.00648784422367163,0.446609464050588,0.0151535210364704,0.200852844091167,0.203638281337173,0.493748933935657,0.446609464050588
"HESX1","day_0","negative_expression",38,0.174754385909979,0.29400589649311,0.392434248271994,0.0148109076079518,0.788924077096096,0.203638281337173,0.174754385909979,0.392434248271994
"Olig2","day_0","negative_expression",170,0.124588712160252,0.105497491108019,0.184235992455853,0.0161704691775144,0.628816668324026,0.203638281337173,0.124588712160252,0.184235992455853
"TAL1::TCF3","day_0","negative_expression",29,0.325915487218105,0.0844601198949668,0.445433364083224,0.0154554437650042,0.588036070276289,0.203638281337173,0.325915487218105,0.445433364083224
"Tcf12","day_0","negative_expression",170,0.124588712160252,0.105497491108019,0.184235992455853,0.0161704691775144,0.628816668324026,0.203638281337173,0.124588712160252,0.184235992455853
"Twist2","day_0","negative_expression",170,0.124588712160252,0.105497491108019,0.184235992455853,0.0161704691775144,0.628816668324026,0.203638281337173,0.124588712160252,0.184235992455853
"ASCL1","day_0","negative_expression",255,0.112447535140963,0.073051264094953,0.14859153218261,0.0175796599752726,0.58294139038063,0.217694789360459,0.112447535140963,0.14859153218261
"TCFL5","day_0","negative_expression",100,0.198426952765885,0.0478106238132186,0.235280093608623,0.0184529501928706,0.538599926749775,0.221158319602476,0.198426952765885,0.235280093608623
"ZNF331","day_0","negative_expression",12,0.671888398126618,0.0167063776552194,0.664327544003273,0.0184546646236252,0.338812467561844,0.221158319602476,0.671888398126618,0.664327544003273
"USF2","day_0","negative_expression",20,-0.644365312215823,0.00216460075912232,-0.516719712128055,0.0196595947340443,0.119795532836734,0.230102648836552,0.644365312215823,0.516719712128055
"ZNF416","day_0","negative_expression",6,-0.559057803684136,0.248778830605078,-0.88273482950475,0.019820416588882,0.778467694367099,0.230102648836552,0.559057803684136,0.88273482950475
"DUXA","day_0","negative_expression",12,0.346960151441694,0.269185308180049,0.657142857142857,0.0202366888033499,0.788844055274002,0.231320919705984,0.346960151441694,0.657142857142857
"FOXK1","day_0","negative_expression",37,0.382518386631765,0.0194623446701132,0.378981134589289,0.0207133660549,0.342014822013109,0.233182287557435,0.382518386631765,0.378981134589289
"TLX2","day_0","negative_expression",39,0.137755163335157,0.402992480749297,0.364383201554349,0.0225737484280607,0.808876850477903,0.250332762418643,0.137755163335157,0.364383201554349
"MYOD1","day_0","negative_expression",57,0.273142482254584,0.0398051397086155,0.29974218484963,0.0234986972949024,0.532864979253856,0.256757824854596,0.273142482254584,0.29974218484963
"ATOH7","day_0","negative_expression",84,0.129383263645137,0.240801020036613,0.24481526107953,0.0248053844635518,0.775142153532769,0.25754434076633,0.129383263645137,0.24481526107953
"KLF10","day_0","negative_expression",119,0.0994464574848114,0.28190400886515,0.206508447924508,0.0242396515251496,0.788844055274002,0.25754434076633,0.0994464574848114,0.206508447924508
"NKX6-3","day_0","negative_expression",34,0.188325981499924,0.286140814163189,0.385227116963523,0.0244585871953208,0.788844055274002,0.25754434076633,0.188325981499924,0.385227116963523
"OLIG1","day_0","negative_expression",10,0.866675169185219,0.00117325144984706,0.696425745031121,0.0252588379277707,0.0854563187878441,0.25754434076633,0.866675169185219,0.696425745031121
"PHOX2B","day_0","negative_expression",7,-0.592107850993921,0.161313076751738,-0.814814814814815,0.0255838688926837,0.705298556699971,0.25754434076633,0.592107850993921,0.814814814814815
"Rfx6","day_0","negative_expression",10,0.724510822540471,0.0177876640965013,0.695121951219512,0.0256504457829185,0.340809134313281,0.25754434076633,0.724510822540471,0.695121951219512
"HIF1A","day_0","negative_expression",29,0.478316898432996,0.0086752687576532,0.412381332944441,0.0262128783133289,0.24791248795909,0.259682247824045,0.478316898432996,0.412381332944441
"SP3","day_0","negative_expression",84,0.177911616249209,0.105425805987325,0.238925667697244,0.0286125517490113,0.628816668324026,0.279725341440992,0.177911616249209,0.238925667697244
"PATZ1","day_0","negative_expression",117,0.164123133318789,0.0770252070534407,0.201874298096478,0.0290590826956988,0.58294139038063,0.280401278479276,0.164123133318789,0.201874298096478
"HOXC8","day_0","negative_expression",136,0.0364034717834308,0.673934187804075,0.186684869208868,0.0295422098956012,0.931980060545324,0.281408486569637,0.0364034717834308,0.186684869208868
"TBX3","day_0","negative_expression",13,0.662959722248221,0.0135204550945516,0.599725464189995,0.0302662265789424,0.31392806672662,0.284655776558914,0.662959722248221,0.599725464189995
"HOXD3","day_0","negative_expression",31,0.275922382406259,0.132973107717305,0.388575306896536,0.0307500751600905,0.667254455004002,0.285591323049341,0.275922382406259,0.388575306896536
"CEBPB","day_0","negative_expression",20,0.394079707991935,0.0855644683132389,0.466666666666667,0.0380553815405029,0.588036070276289,0.287536137552358,0.394079707991935,0.466666666666667
"CEBPG","day_0","negative_expression",36,0.287199313084971,0.0894376750578071,0.358278414451894,0.0319045405358658,0.588036070276289,0.287536137552358,0.287199313084971,0.358278414451894
"Dlx2","day_0","negative_expression",15,0.459959203577345,0.0845084633047769,0.539767865221794,0.0378165375919554,0.588036070276289,0.287536137552358,0.459959203577345,0.539767865221794
"Dlx5","day_0","negative_expression",15,0.459959203577345,0.0845084633047769,0.539767865221794,0.0378165375919554,0.588036070276289,0.287536137552358,0.459959203577345,0.539767865221794
"EMX1","day_0","negative_expression",30,0.305575798744586,0.100561362564386,0.391197849236462,0.0325448351179222,0.628816668324026,0.287536137552358,0.305575798744586,0.391197849236462
"EOMES","day_0","negative_expression",14,0.620544557968266,0.017889039351572,0.55726872246696,0.0384245949174222,0.340809134313281,0.287536137552358,0.620544557968266,0.55726872246696
"FEZF2","day_0","negative_expression",54,0.243818097273194,0.0756198524755981,0.285986812756106,0.0360470948254991,0.58294139038063,0.287536137552358,0.243818097273194,0.285986812756106
"FOXP4","day_0","negative_expression",30,0.458287228579717,0.0108684939354115,0.388684904017513,0.033776865925515,0.278458310138302,0.287536137552358,0.458287228579717,0.388684904017513
"GATA5","day_0","negative_expression",43,0.354063622188368,0.0198402455670727,0.32292178139888,0.0346784849491997,0.342014822013109,0.287536137552358,0.354063622188368,0.32292178139888
"HOXC11","day_0","negative_expression",5,-0.888562644359395,0.0439019790927387,-0.9,0.0373860734684987,0.532864979253856,0.287536137552358,0.888562644359395,0.9
"IRF3","day_0","negative_expression",15,-0.472247846206568,0.07549173812603,-0.543829134938716,0.0361213984431924,0.58294139038063,0.287536137552358,0.472247846206568,0.543829134938716
"KLF4","day_0","negative_expression",114,0.0783779993525298,0.407160083551461,0.195159278008122,0.0374504366674733,0.808876850477903,0.287536137552358,0.0783779993525298,0.195159278008122
"MAX::MYC","day_0","negative_expression",8,-0.897895991008565,0.00246152044460135,-0.731707317073171,0.0390863390212493,0.119795532836734,0.287536137552358,0.897895991008565,0.731707317073171
"MSX1","day_0","negative_expression",52,0.085779385805223,0.54541596713709,0.290665147477773,0.0365790088023785,0.898545595527401,0.287536137552358,0.085779385805223,0.290665147477773
"Msx3","day_0","negative_expression",28,0.203810356978662,0.298217735834403,0.399560714784622,0.03515847894958,0.788924077096096,0.287536137552358,0.203810356978662,0.399560714784622
"NR4A1","day_0","negative_expression",25,0.148193548515805,0.479596681424587,0.4254909826414,0.0339635257629511,0.847266241527522,0.287536137552358,0.148193548515805,0.4254909826414
"SP4","day_0","negative_expression",123,0.0855995209162098,0.346509825611132,0.188104549842734,0.0372041604677302,0.795016727283552,0.287536137552358,0.0855995209162098,0.188104549842734
"SP5","day_0","negative_expression",239,0.0889462670901015,0.170504428457054,0.13379312472642,0.0387483921836995,0.723913087677665,0.287536137552358,0.0889462670901015,0.13379312472642
"TCF21","day_0","negative_expression",47,0.13693116196434,0.358719540506373,0.302461628077578,0.0387895767161591,0.795016727283552,0.287536137552358,0.13693116196434,0.302461628077578
"THAP1","day_0","negative_expression",53,0.131294197103392,0.348702424523935,0.290935510733279,0.0345586972395752,0.795016727283552,0.287536137552358,0.131294197103392,0.290935510733279
"ZNF816","day_0","negative_expression",5,0.634289141682993,0.250408854581072,0.9,0.0373860734684988,0.778467694367099,0.287536137552358,0.634289141682993,0.9
"MEIS3","day_0","negative_expression",99,0.202459332631618,0.0444603008410778,0.206404684221984,0.0403892341418253,0.532864979253856,0.288550009301694,0.202459332631618,0.206404684221984
"Pax7","day_0","negative_expression",5,-0.618465460980836,0.266113662764033,-0.894736842105263,0.0403431300607529,0.788844055274002,0.288550009301694,0.618465460980836,0.894736842105263
"TFAP4::FLI1","day_0","negative_expression",9,-0.455458724529139,0.217948703824504,-0.689099961589135,0.0400499495510042,0.763342301424404,0.288550009301694,0.455458724529139,0.689099961589135
"KLF6","day_0","negative_expression",84,0.0992325162875571,0.369146742125851,0.22270723100574,0.0417292261579264,0.797314038952056,0.295283952717517,0.0992325162875571,0.22270723100574
"GBX2","day_0","negative_expression",36,0.159820125238019,0.351810804232059,0.339201736208388,0.0429877867783735,0.795016727283552,0.296593948102246,0.159820125238019,0.339201736208388
"KLF5","day_0","negative_expression",184,0.0673319741180864,0.363803078433927,0.149290546819772,0.0431119063190344,0.795016727283552,0.296593948102246,0.0673319741180864,0.149290546819772
"ZNF449","day_0","negative_expression",18,0.341069474791754,0.16602077924503,0.482365145228216,0.0426262891323102,0.718634938074393,0.296593948102246,0.341069474791754,0.482365145228216
"KLF14","day_0","negative_expression",129,0.0518873116855315,0.559231064164935,0.17704246250675,0.0447360141944993,0.905574025486504,0.299547910268161,0.0518873116855315,0.17704246250675
"ZBTB7B","day_0","negative_expression",15,0.28115818073979,0.310048224107753,0.525560749486559,0.0442158871773494,0.788924077096096,0.299547910268161,0.28115818073979,0.525560749486559
"ZNF257","day_0","negative_expression",111,0.158757448560509,0.096062089622996,0.190900335912128,0.0447507645218922,0.615294246464535,0.299547910268161,0.158757448560509,0.190900335912128
"Ascl2","day_0","negative_expression",77,0.238354686660025,0.036839953082034,0.227063954886133,0.0470432942116098,0.52638625269137,0.310962805252487,0.238354686660025,0.227063954886133
"OSR2","day_0","negative_expression",33,0.311573074718052,0.0775517285929839,0.347855173053237,0.0472931318890055,0.58294139038063,0.310962805252487,0.311573074718052,0.347855173053237
"CUX2","day_0","negative_expression",6,-0.822655462535507,0.0443877883944954,-0.811679449913428,0.0498575851013405,0.532864979253856,0.319092553656764,0.822655462535507,0.811679449913428
"E2F8","day_0","negative_expression",39,0.167108249996643,0.309244142696819,0.31624278691743,0.0498390002478398,0.788924077096096,0.319092553656764,0.167108249996643,0.31624278691743
"JDP2","day_0","negative_expression",56,0.197317189111537,0.14493501721296,0.263346198424576,0.0498764984048148,0.681467801893208,0.319092553656764,0.197317189111537,0.263346198424576
"TFAP4","day_0","negative_expression",151,0.0370041036141472,0.651924695829568,0.159631007717818,0.050247414236664,0.928586938122815,0.319092553656764,0.0370041036141472,0.159631007717818
"Atoh1","day_0","negative_expression",96,0.117851862473503,0.252801194064414,0.198896656743947,0.0520512024649492,0.782630363291081,0.327746130775062,0.117851862473503,0.198896656743947
"ETV2::FIGLA","day_0","negative_expression",19,-0.381656972369952,0.106877907102162,-0.447669305189094,0.0546068373339453,0.630240356959577,0.332564591304273,0.381656972369952,0.447669305189094
"Gata3","day_0","negative_expression",26,0.363186297546182,0.0682034455065642,0.383233538542861,0.0532946483776103,0.569383820352553,0.332564591304273,0.363186297546182,0.383233538542861
"KLF11","day_0","negative_expression",96,0.10679511341155,0.300373669448496,0.197518150485641,0.0537342345716741,0.788924077096096,0.332564591304273,0.10679511341155,0.197518150485641
"Tbx6","day_0","negative_expression",11,0.572594528904875,0.0656199591619787,0.593607305936073,0.054190455007884,0.567429473920428,0.332564591304273,0.572594528904875,0.593607305936073
"ZNF281","day_0","negative_expression",90,0.076204570916045,0.475305437818503,0.202637938592656,0.0554360826973534,0.844861101194134,0.334869995480761,0.076204570916045,0.202637938592656
"FOSL2","day_0","negative_expression",71,0.327782676141071,0.00526329744360952,0.226092843947617,0.0579724466109425,0.170027391330516,0.344588222655442,0.327782676141071,0.226092843947617
"NHLH1","day_0","negative_expression",89,0.212881660192494,0.0451823602866661,0.202079933352597,0.0575498999634284,0.532864979253856,0.344588222655442,0.212881660192494,0.202079933352597
"Foxj3","day_0","negative_expression",17,0.447073926012302,0.071979174636765,0.465971884027307,0.0594012357985767,0.58294139038063,0.349149463467299,0.447073926012302,0.465971884027307
"KLF15","day_0","negative_expression",90,0.130521064206302,0.22013240765761,0.198932840514444,0.0601495710953085,0.763342301424404,0.349149463467299,0.130521064206302,0.198932840514444
"TFE3","day_0","negative_expression",18,-0.573706390642466,0.0127944038788475,-0.45188680072809,0.0597485019709812,0.310791661244809,0.349149463467299,0.573706390642466,0.45188680072809
"BATF::JUN","day_0","negative_expression",72,0.210607791805064,0.0757715438306197,0.22087756780274,0.0622505188859717,0.58294139038063,0.355785657940592,0.210607791805064,0.22087756780274
"PRDM1","day_0","negative_expression",84,0.180621806680289,0.100140090990037,0.204659974466867,0.0618383660585282,0.628816668324026,0.355785657940592,0.180621806680289,0.204659974466867
"CUX1","day_0","negative_expression",6,-0.637802321844515,0.17302289506504,-0.782690898130805,0.0657038480715889,0.724779431026569,0.367052324189403,0.637802321844515,0.782690898130805
"RELB","day_0","negative_expression",57,0.0473269404198428,0.726646052715841,0.245566263164351,0.065590106318542,0.937108370002106,0.367052324189403,0.0473269404198428,0.245566263164351
"Sox6","day_0","negative_expression",54,0.182302491068369,0.187040243375525,0.252373879258341,0.0656077585747816,0.739206919297952,0.367052324189403,0.182302491068369,0.252373879258341
"DMRTC2","day_0","negative_expression",12,0.680280015498623,0.0149119161175774,0.542908012962218,0.0681500850864122,0.325869225745882,0.371472112801755,0.680280015498623,0.542908012962218
"FIGLA","day_0","negative_expression",218,0.100655803480325,0.138503807849397,0.122990767639308,0.0699269062352538,0.681467801893208,0.371472112801755,0.100655803480325,0.122990767639308
"GATA4","day_0","negative_expression",25,0.607941686659251,0.00126516757290213,0.368329808414127,0.0700381550869016,0.0854563187878441,0.371472112801755,0.607941686659251,0.368329808414127
"PLAGL2","day_0","negative_expression",99,-0.151814314891558,0.133599237718884,-0.182570674492888,0.0704947078129845,0.667254455004002,0.371472112801755,0.151814314891558,0.182570674492888
"SCRT2","day_0","negative_expression",17,0.368258648808104,0.145832275236905,0.451414855624868,0.0689312863786434,0.681467801893208,0.371472112801755,0.368258648808104,0.451414855624868
"SMAD2","day_0","negative_expression",46,-0.232986661168637,0.119177407875084,-0.270138546393282,0.0694213082423385,0.645361152002545,0.371472112801755,0.232986661168637,0.270138546393282
"Tcf21","day_0","negative_expression",20,0.297609909898615,0.202533653912322,0.415783401918847,0.0682606280333461,0.76245904296564,0.371472112801755,0.297609909898615,0.415783401918847
"ZBTB24","day_0","negative_expression",14,0.475663553072461,0.085590332508211,0.497245158098847,0.0704410005637303,0.588036070276289,0.371472112801755,0.475663553072461,0.497245158098847
"Foxj2","day_0","negative_expression",46,0.236004157216925,0.114335257027414,0.267670385410912,0.0721069450263375,0.645361152002545,0.377291972919498,0.236004157216925,0.267670385410912
"FOXD1","day_0","negative_expression",23,0.459976160953526,0.0272153730355896,0.380788268942311,0.0730388694773758,0.430234514158363,0.379459760016698,0.459976160953526,0.380788268942311
"FOXL1","day_0","negative_expression",80,0.21947126204766,0.050461028302927,0.201181733164529,0.073542672197045,0.538599926749775,0.379459760016698,0.21947126204766,0.201181733164529
"THRB","day_0","negative_expression",27,0.203420753561543,0.308830005161945,0.348798960076293,0.0745648673934122,0.788924077096096,0.38208066533314,0.203420753561543,0.348798960076293
"Ptf1A","day_0","negative_expression",194,0.144045519979345,0.0450894952362053,0.127814569477677,0.0757267022438045,0.532864979253856,0.385376299774978,0.144045519979345,0.127814569477677
"ZNF148","day_0","negative_expression",80,0.130045257688962,0.250249356390881,0.198463471097159,0.0776018199630077,0.778467694367099,0.392232328112345,0.130045257688962,0.198463471097159
"SOX4","day_0","negative_expression",78,0.27181089086598,0.0160699635075562,0.200455351152534,0.0784588438559352,0.338812467561844,0.393884601249729,0.27181089086598,0.200455351152534
"BATF","day_0","negative_expression",73,0.185417903163981,0.116294149274592,0.203700997597164,0.0838884398460936,0.645361152002545,0.410912758230026,0.185417903163981,0.203700997597164
"Foxq1","day_0","negative_expression",6,0.486980521336445,0.327272940169759,0.753702346348183,0.0835232813732598,0.795016727283552,0.410912758230026,0.486980521336445,0.753702346348183
"NEUROG2","day_0","negative_expression",93,0.108462082476776,0.300724623019571,0.180237090223552,0.0838405703782673,0.788924077096096,0.410912758230026,0.108462082476776,0.180237090223552
"POU2F3","day_0","negative_expression",11,-0.241601003079771,0.47416590072445,-0.54337899543379,0.0840629061251196,0.844856748772821,0.410912758230026,0.241601003079771,0.54337899543379
"POU3F2","day_0","negative_expression",7,0.276134938655378,0.54888485607794,0.684712471648625,0.0896664531910685,0.900268097275738,0.435439050463816,0.276134938655378,0.684712471648625
"ZNF354C","day_0","negative_expression",181,0.0545186743129602,0.466041723167293,0.125977497673661,0.091056508170797,0.836398551481399,0.439318088122741,0.0545186743129602,0.125977497673661
"HOXA5","day_0","negative_expression",69,0.156639301906753,0.198679033427219,0.20445446041519,0.0919593064033294,0.76245904296564,0.440811384888218,0.156639301906753,0.20445446041519
"MXI1","day_0","negative_expression",82,0.0762634195122737,0.49588072129678,0.183708806350874,0.0985124241049286,0.85348457068684,0.457467069437262,0.0762634195122737,0.183708806350874
"NFYB","day_0","negative_expression",24,0.197551350500714,0.354810039844991,0.345759764048201,0.0979361246936803,0.795016727283552,0.457467069437262,0.197551350500714,0.345759764048201
"ONECUT1","day_0","negative_expression",9,-0.43967356964669,0.236338152052117,-0.585779186129006,0.0974339113578059,0.775142153532769,0.457467069437262,0.43967356964669,0.585779186129006
"SP8","day_0","negative_expression",82,0.0901883880494126,0.420360008455008,0.184547074840154,0.096958894075667,0.81462235330167,0.457467069437262,0.0901883880494126,0.184547074840154
"Smad4","day_0","negative_expression",35,-0.205362332849557,0.236618182498792,-0.284253295028197,0.0979387391950546,0.775142153532769,0.457467069437262,0.205362332849557,0.284253295028197
"KLF1","day_0","negative_expression",139,0.00960053445957207,0.91068933494336,0.140371085242402,0.0993163369027483,0.990569178312288,0.458335641731317,0.00960053445957207,0.140371085242402
"HOXC13","day_0","negative_expression",5,-0.0500153730719125,0.936345009429931,0.8,0.104088038661828,0.999123671814309,0.474204588527994,0.0500153730719125,0.8
"MEIS2","day_0","negative_expression",62,0.164160075678173,0.202322797130734,0.208520826478128,0.103861652133023,0.76245904296564,0.474204588527994,0.164160075678173,0.208520826478128
"PDX1","day_0","negative_expression",48,0.065424428856662,0.658634342383208,0.236259417728741,0.105946112645554,0.928586938122815,0.474204588527994,0.065424428856662,0.236259417728741
"ZNF140","day_0","negative_expression",4,-0.829848969870009,0.170151030129991,-0.894427190999916,0.105572809000084,0.723913087677665,0.474204588527994,0.829848969870009,0.894427190999916
"ZNF770","day_0","negative_expression",61,0.163220857645753,0.208800210281745,0.209505668379315,0.105129198523999,0.763342301424404,0.474204588527994,0.163220857645753,0.209505668379315
"ERF::FOXO1","day_0","negative_expression",100,0.191177319066957,0.0567344513657508,0.16157872519407,0.108264007866422,0.540432017496831,0.476763412486821,0.191177319066957,0.16157872519407
"NR2F2","day_0","negative_expression",12,0.351783496228462,0.262133406099556,0.486865895495151,0.108442821951915,0.785343228757944,0.476763412486821,0.351783496228462,0.486865895495151
"VEZF1","day_0","negative_expression",422,0.0550266414432429,0.259364588021993,0.0783853979644491,0.107847981094922,0.785343228757944,0.476763412486821,0.0550266414432429,0.0783853979644491
"DMRTA1","day_0","negative_expression",36,0.249127165979842,0.142859327460538,0.271310844381646,0.109465422496056,0.681467801893208,0.478428287732761,0.249127165979842,0.271310844381646
"HOXB1","day_0","negative_expression",106,0.0881293354369003,0.369005243148995,0.155400156762864,0.111688029821828,0.797314038952056,0.485287755307708,0.0881293354369003,0.155400156762864
"E2F6","day_0","negative_expression",86,0.155130441494008,0.153805100278939,0.17036762038051,0.116812492899603,0.695479140312793,0.502828501050431,0.155130441494008,0.17036762038051
"RHOXF1","day_0","negative_expression",234,0.120488108787067,0.0657752267823483,0.102538608483009,0.11775526134963,0.567429473920428,0.502828501050431,0.120488108787067,0.102538608483009
"SOHLH2","day_0","negative_expression",21,0.27830895438967,0.221862182459944,0.351942558749798,0.117679356782625,0.763342301424404,0.502828501050431,0.27830895438967,0.351942558749798
"Nr1h3::Rxra","day_0","negative_expression",8,-0.496904986007151,0.210308983845536,-0.595238095238095,0.119529806138793,0.763342301424404,0.507489405492131,0.496904986007151,0.595238095238095
"Foxo3","day_0","negative_expression",34,0.319988498179902,0.0650533338311419,0.270948062910546,0.121154636072017,0.567429473920428,0.511465310235846,0.319988498179902,0.270948062910546
"ARGFX","day_0","negative_expression",14,0.0577421480647677,0.844555335751128,0.427937915742794,0.126896604328748,0.984408406587033,0.52360100657184,0.0577421480647677,0.427937915742794
"BARHL1","day_0","negative_expression",42,0.247629738233888,0.113848250588559,0.239305858694108,0.126922696067299,0.645361152002545,0.52360100657184,0.247629738233888,0.239305858694108
"FOXD3","day_0","negative_expression",15,0.295140356522052,0.285552617396708,0.413669064748201,0.125334269152401,0.788844055274002,0.52360100657184,0.295140356522052,0.413669064748201
"MGA::EVX1","day_0","negative_expression",10,0.299503413283173,0.400510462351009,0.515151515151515,0.127552869703234,0.808876850477903,0.52360100657184,0.299503413283173,0.515151515151515
"PHOX2A","day_0","negative_expression",16,-0.369414728549439,0.15907313599556,-0.397626550408528,0.127212216122369,0.705298556699971,0.52360100657184,0.369414728549439,0.397626550408528
